Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
flare_linked,108,1000000.0,0.001,0.7839,0.0942,0.7946,0.1005
flare_linked,108,1000000.0,0.005,0.8076,0.1167,0.8239,0.1136
flare_linked,108,1000000.0,0.0001,0.7268,0.0819,0.7049,0.0761
flare_linked,108,10000000.0,1.0,0.1449,0.1335,0.1847,0.1664
flare_linked,108,10000000.0,0.1,0.6743,0.1473,0.7074,0.1321
flare_linked,108,10000000.0,0.01,0.7807,0.1131,0.8126,0.1111
flare_linked,108,10000000.0,0.07,0.7223,0.1362,0.7496,0.1121
flare_linked,108,10000000.0,0.001,0.7839,0.0942,0.7946,0.1005
flare_linked,108,10000000.0,0.005,0.8076,0.1167,0.8239,0.1136
flare_linked,108,10000000.0,0.0001,0.7095,0.1001,0.6937,0.0756
only_cme,108,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,108,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,108,0.1,1.0,0.0717,0.0612,0.0826,0.0797
only_cme,108,0.1,0.1,0.1622,0.2349,0.1853,0.2362
only_cme,108,0.1,0.01,0.0,0.0,0.0,0.0
only_cme,108,0.1,0.07,0.1113,0.1959,0.1293,0.2092
only_cme,108,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,108,0.1,0.005,0.0,0.0,0.0,0.0
only_cme,108,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,108,1.0,1.0,0.1999,0.075,0.2661,0.0928
only_cme,108,1.0,0.1,0.6831,0.1831,0.6264,0.1704
only_cme,108,1.0,0.01,0.2569,0.2226,0.2136,0.21
only_cme,108,1.0,0.07,0.6919,0.1452,0.6401,0.1409
only_cme,108,1.0,0.001,0.0097,0.0798,0.0084,0.0655
only_cme,108,1.0,0.005,0.0563,0.2464,0.0547,0.2088
only_cme,108,1.0,0.0001,0.0,0.0,0.0,0.0
only_cme,108,10.0,1.0,0.2037,0.075,0.2724,0.0926
only_cme,108,10.0,0.1,0.7664,0.1464,0.7875,0.1229
only_cme,108,10.0,0.01,0.8593,0.1578,0.8161,0.1495
only_cme,108,10.0,0.07,0.8497,0.0991,0.8519,0.0907
only_cme,108,10.0,0.001,0.2926,0.2179,0.2222,0.1837
only_cme,108,10.0,0.005,0.7126,0.1271,0.6651,0.1351
only_cme,108,10.0,0.0001,-0.0338,0.102,-0.0185,0.0568
only_cme,108,100.0,1.0,0.2037,0.075,0.2724,0.0926
only_cme,108,100.0,0.1,0.7753,0.1337,0.804,0.1141
only_cme,108,100.0,0.01,0.9226,0.073,0.9116,0.0834
only_cme,108,100.0,0.07,0.8374,0.1221,0.8551,0.1028
only_cme,108,100.0,0.001,0.699,0.101,0.642,0.1004
only_cme,108,100.0,0.005,0.9076,0.0971,0.8818,0.1043
only_cme,108,100.0,0.0001,0.2962,0.2144,0.2249,0.1897
only_cme,108,1000.0,1.0,0.2037,0.075,0.2724,0.0926
only_cme,108,1000.0,0.1,0.7753,0.1337,0.804,0.1141
only_cme,108,1000.0,0.01,0.954,0.0571,0.954,0.0523
only_cme,108,1000.0,0.07,0.8374,0.1221,0.8551,0.1028
only_cme,108,1000.0,0.001,0.8916,0.0785,0.8788,0.0762
only_cme,108,1000.0,0.005,0.9364,0.058,0.9376,0.0481
only_cme,108,1000.0,0.0001,0.5915,0.1369,0.5267,0.1327
only_cme,108,10000.0,1.0,0.2037,0.075,0.2724,0.0926
only_cme,108,10000.0,0.1,0.7753,0.1337,0.804,0.1141
only_cme,108,10000.0,0.01,0.9304,0.0577,0.9378,0.0479
only_cme,108,10000.0,0.07,0.8374,0.1221,0.8551,0.1028
only_cme,108,10000.0,0.001,0.9127,0.0869,0.9209,0.0625
only_cme,108,10000.0,0.005,0.9415,0.0594,0.9455,0.051
only_cme,108,10000.0,0.0001,0.724,0.1646,0.6669,0.1452
only_cme,108,100000.0,1.0,0.2037,0.075,0.2724,0.0926
only_cme,108,100000.0,0.1,0.7753,0.1337,0.804,0.1141
only_cme,108,100000.0,0.01,0.9304,0.0577,0.9378,0.0479
only_cme,108,100000.0,0.07,0.8374,0.1221,0.8551,0.1028
only_cme,108,100000.0,0.001,0.903,0.1119,0.9115,0.0861
only_cme,108,100000.0,0.005,0.9415,0.0594,0.9455,0.051
only_cme,108,100000.0,0.0001,0.9101,0.1013,0.9005,0.0918
only_cme,108,1000000.0,1.0,0.2037,0.075,0.2724,0.0926
only_cme,108,1000000.0,0.1,0.7753,0.1337,0.804,0.1141
only_cme,108,1000000.0,0.01,0.9304,0.0577,0.9378,0.0479
only_cme,108,1000000.0,0.07,0.8374,0.1221,0.8551,0.1028
only_cme,108,1000000.0,0.001,0.903,0.1119,0.9115,0.0861
only_cme,108,1000000.0,0.005,0.9415,0.0594,0.9455,0.051
only_cme,108,1000000.0,0.0001,0.9102,0.0868,0.9154,0.0709
only_cme,108,10000000.0,1.0,0.2037,0.075,0.2724,0.0926
only_cme,108,10000000.0,0.1,0.7753,0.1337,0.804,0.1141
only_cme,108,10000000.0,0.01,0.9304,0.0577,0.9378,0.0479
only_cme,108,10000000.0,0.07,0.8374,0.1221,0.8551,0.1028
only_cme,108,10000000.0,0.001,0.903,0.1119,0.9115,0.0861
only_cme,108,10000000.0,0.005,0.9415,0.0594,0.9455,0.051
only_cme,108,10000000.0,0.0001,0.8533,0.1122,0.8728,0.0953
only_flares,120,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,120,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,120,0.1,1.0,0.1154,0.1346,0.1133,0.1351
only_flares,120,0.1,0.1,0.2743,0.125,0.2702,0.1238
only_flares,120,0.1,0.01,-0.0069,0.0208,-0.0066,0.0198
only_flares,120,0.1,0.07,0.2108,0.1489,0.209,0.1471
only_flares,120,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,120,0.1,0.005,0.0,0.0,0.0,0.0
only_flares,120,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,120,1.0,1.0,0.5781,0.117,0.5707,0.1197
only_flares,120,1.0,0.1,0.5803,0.1025,0.5807,0.1011
only_flares,120,1.0,0.01,0.1643,0.1413,0.165,0.1414
only_flares,120,1.0,0.07,0.5521,0.1092,0.552,0.1094
only_flares,120,1.0,0.001,0.0169,0.0745,0.0172,0.0732
only_flares,120,1.0,0.005,0.1151,0.1172,0.1162,0.1178
only_flares,120,1.0,0.0001,0.0,0.0,0.0,0.0
only_flares,120,10.0,1.0,0.6034,0.1012,0.5979,0.1037
only_flares,120,10.0,0.1,0.7256,0.1074,0.7278,0.1066
only_flares,120,10.0,0.01,0.5791,0.1315,0.5802,0.1313
only_flares,120,10.0,0.07,0.7253,0.1102,0.7277,0.1097
only_flares,120,10.0,0.001,0.1501,0.1371,0.1512,0.138
only_flares,120,10.0,0.005,0.3117,0.1549,0.3126,0.1549
only_flares,120,10.0,0.0001,0.0291,0.0871,0.0284,0.0844
only_flares,120,100.0,1.0,0.6034,0.1012,0.5979,0.1037
only_flares,120,100.0,0.1,0.6683,0.1267,0.669,0.1256
only_flares,120,100.0,0.01,0.7725,0.0571,0.7752,0.0576
only_flares,120,100.0,0.07,0.6922,0.1459,0.6927,0.1449
only_flares,120,100.0,0.001,0.3479,0.1432,0.3471,0.142
only_flares,120,100.0,0.005,0.6437,0.1044,0.6454,0.1054
only_flares,120,100.0,0.0001,0.1567,0.1216,0.158,0.122
only_flares,120,1000.0,1.0,0.6034,0.1012,0.5979,0.1037
only_flares,120,1000.0,0.1,0.6628,0.1338,0.6633,0.133
only_flares,120,1000.0,0.01,0.8086,0.0948,0.8108,0.0943
only_flares,120,1000.0,0.07,0.6746,0.139,0.6751,0.1384
only_flares,120,1000.0,0.001,0.5748,0.1068,0.5753,0.107
only_flares,120,1000.0,0.005,0.803,0.0628,0.8051,0.0644
only_flares,120,1000.0,0.0001,0.3143,0.1194,0.3128,0.118
only_flares,120,10000.0,1.0,0.6034,0.1012,0.5979,0.1037
only_flares,120,10000.0,0.1,0.6628,0.1338,0.6633,0.133
only_flares,120,10000.0,0.01,0.7315,0.0628,0.7337,0.0612
only_flares,120,10000.0,0.07,0.6746,0.139,0.6751,0.1384
only_flares,120,10000.0,0.001,0.719,0.0939,0.7216,0.0928
only_flares,120,10000.0,0.005,0.7971,0.0886,0.799,0.0885
only_flares,120,10000.0,0.0001,0.4312,0.1438,0.4329,0.1443
only_flares,120,100000.0,1.0,0.6034,0.1012,0.5979,0.1037
only_flares,120,100000.0,0.1,0.6628,0.1338,0.6633,0.133
only_flares,120,100000.0,0.01,0.7315,0.0628,0.7337,0.0612
only_flares,120,100000.0,0.07,0.6746,0.139,0.6751,0.1384
only_flares,120,100000.0,0.001,0.7797,0.0753,0.7813,0.0749
only_flares,120,100000.0,0.005,0.7214,0.0718,0.7223,0.0707
only_flares,120,100000.0,0.0001,0.5266,0.0858,0.5273,0.0846
only_flares,120,1000000.0,1.0,0.6034,0.1012,0.5979,0.1037
only_flares,120,1000000.0,0.1,0.6628,0.1338,0.6633,0.133
only_flares,120,1000000.0,0.01,0.7315,0.0628,0.7337,0.0612
only_flares,120,1000000.0,0.07,0.6746,0.139,0.6751,0.1384
only_flares,120,1000000.0,0.001,0.7284,0.0841,0.7287,0.0844
only_flares,120,1000000.0,0.005,0.7214,0.0718,0.7223,0.0707
only_flares,120,1000000.0,0.0001,0.7027,0.0735,0.7042,0.0717
only_flares,120,10000000.0,1.0,0.6034,0.1012,0.5979,0.1037
only_flares,120,10000000.0,0.1,0.6628,0.1338,0.6633,0.133
only_flares,120,10000000.0,0.01,0.7315,0.0628,0.7337,0.0612
only_flares,120,10000000.0,0.07,0.6746,0.139,0.6751,0.1384
only_flares,120,10000000.0,0.001,0.7221,0.0716,0.7225,0.0708
only_flares,120,10000000.0,0.005,0.7214,0.0718,0.7223,0.0707
only_flares,120,10000000.0,0.0001,0.6824,0.1049,0.682,0.1055
flare_linked,120,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,120,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,120,0.1,1.0,0.0117,0.0179,0.0059,0.009
flare_linked,120,0.1,0.1,0.1142,0.1582,0.0726,0.0963
flare_linked,120,0.1,0.01,-0.0182,0.0547,-0.0102,0.0307
flare_linked,120,0.1,0.07,0.0743,0.213,0.0404,0.1293
flare_linked,120,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,120,0.1,0.005,0.0,0.0,0.0,0.0
flare_linked,120,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,120,1.0,1.0,0.1935,0.1381,0.2383,0.1667
flare_linked,120,1.0,0.1,0.419,0.0998,0.3892,0.1012
flare_linked,120,1.0,0.01,0.061,0.1328,0.0613,0.1067
flare_linked,120,1.0,0.07,0.4265,0.0805,0.4014,0.1163
flare_linked,120,1.0,0.001,-0.043,0.1224,-0.03,0.0772
flare_linked,120,1.0,0.005,0.0256,0.1602,0.0329,0.1123
flare_linked,120,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,120,10.0,1.0,0.18,0.1334,0.2285,0.1678
flare_linked,120,10.0,0.1,0.5184,0.2183,0.507,0.1971
flare_linked,120,10.0,0.01,0.445,0.1389,0.4022,0.1309
flare_linked,120,10.0,0.07,0.5367,0.1719,0.5218,0.1592
flare_linked,120,10.0,0.001,0.0214,0.1575,0.0279,0.1205
flare_linked,120,10.0,0.005,0.2771,0.1603,0.2494,0.1491
flare_linked,120,10.0,0.0001,-0.0333,0.1244,-0.0111,0.108
flare_linked,120,100.0,1.0,0.18,0.1334,0.2285,0.1678
flare_linked,120,100.0,0.1,0.5002,0.2035,0.507,0.1907
flare_linked,120,100.0,0.01,0.6879,0.1178,0.6457,0.0995
flare_linked,120,100.0,0.07,0.5275,0.1902,0.5395,0.1918
flare_linked,120,100.0,0.001,0.3259,0.1206,0.281,0.1079
flare_linked,120,100.0,0.005,0.5491,0.1106,0.4893,0.0972
flare_linked,120,100.0,0.0001,0.0176,0.1446,0.0209,0.1075
flare_linked,120,1000.0,1.0,0.18,0.1334,0.2285,0.1678
flare_linked,120,1000.0,0.1,0.5002,0.2035,0.507,0.1907
flare_linked,120,1000.0,0.01,0.6745,0.111,0.6587,0.0933
flare_linked,120,1000.0,0.07,0.5382,0.177,0.5343,0.162
flare_linked,120,1000.0,0.001,0.4843,0.1485,0.4278,0.1181
flare_linked,120,1000.0,0.005,0.6825,0.1432,0.6659,0.1047
flare_linked,120,1000.0,0.0001,0.2724,0.1207,0.2374,0.1207
flare_linked,120,10000.0,1.0,0.18,0.1334,0.2285,0.1678
flare_linked,120,10000.0,0.1,0.5002,0.2035,0.507,0.1907
flare_linked,120,10000.0,0.01,0.5554,0.1756,0.5565,0.141
flare_linked,120,10000.0,0.07,0.5382,0.177,0.5343,0.162
flare_linked,120,10000.0,0.001,0.6365,0.1411,0.6096,0.1268
flare_linked,120,10000.0,0.005,0.6825,0.1092,0.6728,0.0996
flare_linked,120,10000.0,0.0001,0.3912,0.2177,0.3277,0.1884
flare_linked,120,100000.0,1.0,0.18,0.1334,0.2285,0.1678
flare_linked,120,100000.0,0.1,0.5002,0.2035,0.507,0.1907
flare_linked,120,100000.0,0.01,0.5389,0.1493,0.5434,0.1207
flare_linked,120,100000.0,0.07,0.5382,0.177,0.5343,0.162
flare_linked,120,100000.0,0.001,0.6939,0.094,0.6604,0.0797
flare_linked,120,100000.0,0.005,0.5497,0.151,0.556,0.146
flare_linked,120,100000.0,0.0001,0.4483,0.1606,0.4013,0.1345
flare_linked,120,1000000.0,1.0,0.18,0.1334,0.2285,0.1678
flare_linked,120,1000000.0,0.1,0.5002,0.2035,0.507,0.1907
flare_linked,120,1000000.0,0.01,0.5389,0.1493,0.5434,0.1207
flare_linked,120,1000000.0,0.07,0.5382,0.177,0.5343,0.162
flare_linked,120,1000000.0,0.001,0.6026,0.1475,0.5987,0.1253
flare_linked,120,1000000.0,0.005,0.5575,0.1395,0.567,0.1286
flare_linked,120,1000000.0,0.0001,0.6181,0.1111,0.5979,0.093
flare_linked,120,10000000.0,1.0,0.18,0.1334,0.2285,0.1678
flare_linked,120,10000000.0,0.1,0.5002,0.2035,0.507,0.1907
flare_linked,120,10000000.0,0.01,0.5389,0.1493,0.5434,0.1207
flare_linked,120,10000000.0,0.07,0.5382,0.177,0.5343,0.162
flare_linked,120,10000000.0,0.001,0.5749,0.138,0.5772,0.1362
flare_linked,120,10000000.0,0.005,0.5575,0.1395,0.567,0.1286
flare_linked,120,10000000.0,0.0001,0.6094,0.1105,0.5751,0.0893
only_cme,120,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,120,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,120,0.1,1.0,0.0375,0.0573,0.0538,0.0822
only_cme,120,0.1,0.1,0.0971,0.194,0.0891,0.1693
only_cme,120,0.1,0.01,0.0,0.0,0.0,0.0
only_cme,120,0.1,0.07,0.124,0.1687,0.1176,0.1552
only_cme,120,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,120,0.1,0.005,0.0,0.0,0.0,0.0
only_cme,120,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,120,1.0,1.0,0.1769,0.1208,0.2272,0.1507
only_cme,120,1.0,0.1,0.4413,0.1834,0.4088,0.1884
only_cme,120,1.0,0.01,0.1365,0.2015,0.1041,0.1566
only_cme,120,1.0,0.07,0.4279,0.137,0.4021,0.1382
only_cme,120,1.0,0.001,-0.0529,0.1061,-0.0492,0.1089
only_cme,120,1.0,0.005,0.0231,0.0972,0.0227,0.0706
only_cme,120,1.0,0.0001,0.0,0.0,0.0,0.0
only_cme,120,10.0,1.0,0.1683,0.1029,0.219,0.1296
only_cme,120,10.0,0.1,0.6837,0.1644,0.7013,0.1482
only_cme,120,10.0,0.01,0.8019,0.11,0.7251,0.1179
only_cme,120,10.0,0.07,0.7298,0.201,0.7305,0.1769
only_cme,120,10.0,0.001,0.0913,0.1585,0.0709,0.109
only_cme,120,10.0,0.005,0.5808,0.1177,0.4757,0.142
only_cme,120,10.0,0.0001,-0.0663,0.1027,-0.0357,0.0554
only_cme,120,100.0,1.0,0.1683,0.1029,0.219,0.1296
only_cme,120,100.0,0.1,0.6663,0.1698,0.6939,0.1459
only_cme,120,100.0,0.01,0.8413,0.1203,0.8317,0.1131
only_cme,120,100.0,0.07,0.7404,0.1478,0.768,0.1389
only_cme,120,100.0,0.001,0.5885,0.1188,0.4795,0.1179
only_cme,120,100.0,0.005,0.8365,0.1179,0.7804,0.1131
only_cme,120,100.0,0.0001,0.1202,0.1877,0.0902,0.1274
only_cme,120,1000.0,1.0,0.1683,0.1029,0.219,0.1296
only_cme,120,1000.0,0.1,0.6663,0.1698,0.6939,0.1459
only_cme,120,1000.0,0.01,0.8519,0.1684,0.8602,0.1274
only_cme,120,1000.0,0.07,0.7279,0.1646,0.7568,0.1524
only_cme,120,1000.0,0.001,0.7971,0.1203,0.7296,0.1343
only_cme,120,1000.0,0.005,0.8529,0.1256,0.8549,0.1285
only_cme,120,1000.0,0.0001,0.5067,0.1479,0.4152,0.1456
only_cme,120,10000.0,1.0,0.1683,0.1029,0.219,0.1296
only_cme,120,10000.0,0.1,0.6663,0.1698,0.6939,0.1459
only_cme,120,10000.0,0.01,0.8394,0.169,0.8529,0.1383
only_cme,120,10000.0,0.07,0.7279,0.1646,0.7568,0.1524
only_cme,120,10000.0,0.001,0.8663,0.1101,0.8497,0.1094
only_cme,120,10000.0,0.005,0.8317,0.1463,0.8379,0.1129
only_cme,120,10000.0,0.0001,0.5817,0.1417,0.5162,0.113
only_cme,120,100000.0,1.0,0.1683,0.1029,0.219,0.1296
only_cme,120,100000.0,0.1,0.6663,0.1698,0.6939,0.1459
only_cme,120,100000.0,0.01,0.8394,0.169,0.8529,0.1383
only_cme,120,100000.0,0.07,0.7279,0.1646,0.7568,0.1524
only_cme,120,100000.0,0.001,0.8644,0.1051,0.8745,0.0859
only_cme,120,100000.0,0.005,0.8442,0.1483,0.8464,0.1102
only_cme,120,100000.0,0.0001,0.7385,0.1658,0.6868,0.1495
only_cme,120,1000000.0,1.0,0.1683,0.1029,0.219,0.1296
only_cme,120,1000000.0,0.1,0.6663,0.1698,0.6939,0.1459
only_cme,120,1000000.0,0.01,0.8394,0.169,0.8529,0.1383
only_cme,120,1000000.0,0.07,0.7279,0.1646,0.7568,0.1524
only_cme,120,1000000.0,0.001,0.8317,0.1335,0.8412,0.1225
only_cme,120,1000000.0,0.005,0.8442,0.1483,0.8464,0.1102
only_cme,120,1000000.0,0.0001,0.8327,0.2005,0.8255,0.1951
only_cme,120,10000000.0,1.0,0.1683,0.1029,0.219,0.1296
only_cme,120,10000000.0,0.1,0.6663,0.1698,0.6939,0.1459
only_cme,120,10000000.0,0.01,0.8394,0.169,0.8529,0.1383
only_cme,120,10000000.0,0.07,0.7279,0.1646,0.7568,0.1524
only_cme,120,10000000.0,0.001,0.8317,0.1335,0.8412,0.1225
only_cme,120,10000000.0,0.005,0.8442,0.1483,0.8464,0.1102
only_cme,120,10000000.0,0.0001,0.8154,0.1694,0.8211,0.1428
