Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
only_flares,72,1000.0,0.01,0.1571,0.1151,0.1571,0.1152
only_flares,72,1000.0,0.07,0.1849,0.1724,0.1854,0.1731
only_flares,72,1000.0,0.001,0.173,0.1361,0.1719,0.1357
only_flares,72,1000.0,0.005,0.1869,0.1146,0.1869,0.1144
only_flares,72,1000.0,0.0001,0.1817,0.1197,0.1799,0.1181
only_flares,72,10000.0,1.0,0.2006,0.1107,0.201,0.1116
only_flares,72,10000.0,0.1,0.2028,0.16,0.2036,0.1609
only_flares,72,10000.0,0.01,0.1526,0.1457,0.1528,0.146
only_flares,72,10000.0,0.07,0.1883,0.1894,0.1892,0.1906
only_flares,72,10000.0,0.001,0.2448,0.0834,0.2452,0.0841
only_flares,72,10000.0,0.005,0.1819,0.1122,0.1816,0.1121
only_flares,72,10000.0,0.0001,0.1901,0.1178,0.1876,0.1165
only_flares,72,100000.0,1.0,0.2006,0.1107,0.201,0.1116
only_flares,72,100000.0,0.1,0.2028,0.16,0.2036,0.1609
only_flares,72,100000.0,0.01,0.2046,0.1762,0.2055,0.1771
only_flares,72,100000.0,0.07,0.1883,0.1894,0.1892,0.1906
only_flares,72,100000.0,0.001,0.2155,0.0803,0.2155,0.0801
only_flares,72,100000.0,0.005,0.1433,0.1813,0.1431,0.1808
only_flares,72,100000.0,0.0001,0.1676,0.0905,0.1664,0.0898
only_flares,72,1000000.0,1.0,0.2006,0.1107,0.201,0.1116
only_flares,72,1000000.0,0.1,0.2028,0.16,0.2036,0.1609
only_flares,72,1000000.0,0.01,0.1796,0.1691,0.1803,0.1698
only_flares,72,1000000.0,0.07,0.1883,0.1894,0.1892,0.1906
only_flares,72,1000000.0,0.001,0.2169,0.1371,0.2161,0.137
only_flares,72,1000000.0,0.005,0.2028,0.1823,0.2039,0.1831
only_flares,72,1000000.0,0.0001,0.2362,0.0771,0.2361,0.0774
only_flares,72,10000000.0,1.0,0.2006,0.1107,0.201,0.1116
only_flares,72,10000000.0,0.1,0.2028,0.16,0.2036,0.1609
only_flares,72,10000000.0,0.01,0.1796,0.1691,0.1803,0.1698
only_flares,72,10000000.0,0.07,0.1883,0.1894,0.1892,0.1906
only_flares,72,10000000.0,0.001,0.2053,0.1508,0.2055,0.1504
only_flares,72,10000000.0,0.005,0.1747,0.1375,0.1753,0.1381
only_flares,72,10000000.0,0.0001,0.2319,0.1136,0.2318,0.1141
flare_linked,72,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,72,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,72,0.1,1.0,0.0031,0.0094,0.0015,0.0045
flare_linked,72,0.1,0.1,0.0878,0.1017,0.0629,0.0711
flare_linked,72,0.1,0.01,0.1573,0.1417,0.0985,0.0943
flare_linked,72,0.1,0.07,0.0936,0.1074,0.0677,0.0781
flare_linked,72,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,72,0.1,0.005,0.0,0.0,0.0,0.0
flare_linked,72,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,72,1.0,1.0,0.0232,0.1653,0.033,0.1717
flare_linked,72,1.0,0.1,0.1204,0.1299,0.0925,0.1024
flare_linked,72,1.0,0.01,0.1235,0.077,0.0849,0.058
flare_linked,72,1.0,0.07,0.1396,0.0959,0.1046,0.0705
flare_linked,72,1.0,0.001,0.091,0.1196,0.0669,0.0866
flare_linked,72,1.0,0.005,0.139,0.0809,0.0963,0.0685
flare_linked,72,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,72,10.0,1.0,0.017,0.1381,0.0252,0.156
flare_linked,72,10.0,0.1,0.0788,0.1261,0.0651,0.1086
flare_linked,72,10.0,0.01,0.1251,0.0939,0.0919,0.0677
flare_linked,72,10.0,0.07,0.0836,0.1102,0.0658,0.0953
flare_linked,72,10.0,0.001,0.1035,0.0891,0.0771,0.0768
flare_linked,72,10.0,0.005,0.0818,0.0881,0.0603,0.0637
flare_linked,72,10.0,0.0001,0.1069,0.1202,0.0785,0.088
flare_linked,72,100.0,1.0,0.0264,0.1244,0.0335,0.1455
flare_linked,72,100.0,0.1,0.112,0.1014,0.1093,0.0994
flare_linked,72,100.0,0.01,0.1036,0.1394,0.0848,0.1187
flare_linked,72,100.0,0.07,0.1232,0.12,0.1137,0.1087
flare_linked,72,100.0,0.001,0.0751,0.0928,0.0526,0.0653
flare_linked,72,100.0,0.005,0.1461,0.112,0.1129,0.091
flare_linked,72,100.0,0.0001,0.0997,0.1022,0.0775,0.0817
flare_linked,72,1000.0,1.0,0.0264,0.1244,0.0335,0.1455
flare_linked,72,1000.0,0.1,0.0812,0.1105,0.0845,0.109
flare_linked,72,1000.0,0.01,0.1127,0.1444,0.0888,0.1175
flare_linked,72,1000.0,0.07,0.13,0.0602,0.1333,0.058
flare_linked,72,1000.0,0.001,0.0903,0.098,0.0664,0.0714
flare_linked,72,1000.0,0.005,0.1374,0.1218,0.1085,0.0988
flare_linked,72,1000.0,0.0001,0.1222,0.1117,0.0885,0.0831
flare_linked,72,10000.0,1.0,0.0264,0.1244,0.0335,0.1455
flare_linked,72,10000.0,0.1,0.1046,0.1056,0.1065,0.1027
flare_linked,72,10000.0,0.01,0.0725,0.1154,0.0662,0.1002
flare_linked,72,10000.0,0.07,0.103,0.0845,0.1066,0.0827
flare_linked,72,10000.0,0.001,0.1255,0.1545,0.0976,0.1238
flare_linked,72,10000.0,0.005,0.065,0.1365,0.0478,0.1118
flare_linked,72,10000.0,0.0001,0.0442,0.1057,0.033,0.0851
flare_linked,72,100000.0,1.0,0.0264,0.1244,0.0335,0.1455
flare_linked,72,100000.0,0.1,0.1046,0.1056,0.1065,0.1027
flare_linked,72,100000.0,0.01,0.1164,0.1152,0.1118,0.1131
flare_linked,72,100000.0,0.07,0.103,0.0845,0.1066,0.0827
flare_linked,72,100000.0,0.001,0.136,0.1562,0.1034,0.1294
flare_linked,72,100000.0,0.005,0.0828,0.0746,0.0779,0.0702
flare_linked,72,100000.0,0.0001,0.0967,0.1216,0.0736,0.095
flare_linked,72,1000000.0,1.0,0.0264,0.1244,0.0335,0.1455
flare_linked,72,1000000.0,0.1,0.1046,0.1056,0.1065,0.1027
flare_linked,72,1000000.0,0.01,0.0481,0.172,0.0449,0.1676
flare_linked,72,1000000.0,0.07,0.103,0.0845,0.1066,0.0827
flare_linked,72,1000000.0,0.001,0.082,0.1457,0.0619,0.1194
flare_linked,72,1000000.0,0.005,0.0991,0.1395,0.0927,0.1332
flare_linked,72,1000000.0,0.0001,0.1476,0.1219,0.1142,0.0954
flare_linked,72,10000000.0,1.0,0.0264,0.1244,0.0335,0.1455
flare_linked,72,10000000.0,0.1,0.1046,0.1056,0.1065,0.1027
flare_linked,72,10000000.0,0.01,0.0481,0.172,0.0449,0.1676
flare_linked,72,10000000.0,0.07,0.103,0.0845,0.1066,0.0827
flare_linked,72,10000000.0,0.001,0.0647,0.1805,0.0595,0.1565
flare_linked,72,10000000.0,0.005,0.0791,0.1881,0.0745,0.1793
flare_linked,72,10000000.0,0.0001,0.0944,0.1422,0.0726,0.1069
only_cme,72,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,72,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,72,0.1,1.0,0.0838,0.1536,0.0517,0.0937
only_cme,72,0.1,0.1,0.2557,0.1331,0.1952,0.1039
only_cme,72,0.1,0.01,0.2357,0.1454,0.1596,0.097
only_cme,72,0.1,0.07,0.2726,0.166,0.1959,0.1199
only_cme,72,0.1,0.001,0.0576,0.1336,0.0328,0.0759
only_cme,72,0.1,0.005,0.2521,0.1646,0.1672,0.1087
only_cme,72,0.1,0.0001,0.0742,0.1358,0.0438,0.0782
only_cme,72,1.0,1.0,0.1231,0.1354,0.131,0.1474
only_cme,72,1.0,0.1,0.2171,0.207,0.1623,0.1594
only_cme,72,1.0,0.01,0.2887,0.1253,0.2033,0.0835
only_cme,72,1.0,0.07,0.26,0.1396,0.1866,0.0988
only_cme,72,1.0,0.001,0.2692,0.1529,0.179,0.0995
only_cme,72,1.0,0.005,0.3165,0.0979,0.2299,0.0705
only_cme,72,1.0,0.0001,0.0,0.0,0.0,0.0
only_cme,72,10.0,1.0,0.0808,0.1478,0.0872,0.1617
only_cme,72,10.0,0.1,0.2578,0.1745,0.2166,0.1526
only_cme,72,10.0,0.01,0.3125,0.1734,0.2208,0.127
only_cme,72,10.0,0.07,0.2384,0.2254,0.1937,0.1902
only_cme,72,10.0,0.001,0.3007,0.129,0.2166,0.0838
only_cme,72,10.0,0.005,0.3063,0.1566,0.213,0.1075
only_cme,72,10.0,0.0001,0.2724,0.1591,0.1821,0.1058
only_cme,72,100.0,1.0,0.084,0.1548,0.0924,0.1732
only_cme,72,100.0,0.1,0.2153,0.2018,0.205,0.2008
only_cme,72,100.0,0.01,0.2658,0.2164,0.2142,0.1789
only_cme,72,100.0,0.07,0.2384,0.2143,0.2202,0.2122
only_cme,72,100.0,0.001,0.3296,0.1165,0.2374,0.0787
only_cme,72,100.0,0.005,0.2962,0.1849,0.2318,0.1522
only_cme,72,100.0,0.0001,0.2915,0.1377,0.2124,0.0982
only_cme,72,1000.0,1.0,0.084,0.1548,0.0924,0.1732
only_cme,72,1000.0,0.1,0.2199,0.2179,0.2103,0.2209
only_cme,72,1000.0,0.01,0.2735,0.1415,0.2362,0.1236
only_cme,72,1000.0,0.07,0.1736,0.1963,0.1696,0.2013
only_cme,72,1000.0,0.001,0.3034,0.2016,0.2315,0.1572
only_cme,72,1000.0,0.005,0.3368,0.1982,0.2755,0.1766
only_cme,72,1000.0,0.0001,0.3134,0.2208,0.233,0.1661
only_cme,72,10000.0,1.0,0.084,0.1548,0.0924,0.1732
only_cme,72,10000.0,0.1,0.2199,0.2221,0.2108,0.2246
only_cme,72,10000.0,0.01,0.2869,0.2297,0.2572,0.2168
only_cme,72,10000.0,0.07,0.1945,0.2001,0.1867,0.1981
only_cme,72,10000.0,0.001,0.2881,0.154,0.2331,0.1401
only_cme,72,10000.0,0.005,0.2855,0.1634,0.2538,0.1556
only_cme,72,10000.0,0.0001,0.327,0.1435,0.242,0.1053
only_cme,72,100000.0,1.0,0.084,0.1548,0.0924,0.1732
only_cme,72,100000.0,0.1,0.2199,0.2221,0.2108,0.2246
only_cme,72,100000.0,0.01,0.2814,0.1231,0.2781,0.1183
only_cme,72,100000.0,0.07,0.1945,0.2001,0.1867,0.1981
only_cme,72,100000.0,0.001,0.3065,0.154,0.2597,0.138
only_cme,72,100000.0,0.005,0.279,0.2076,0.2617,0.1976
only_cme,72,100000.0,0.0001,0.2853,0.1999,0.2292,0.1665
only_cme,72,1000000.0,1.0,0.084,0.1548,0.0924,0.1732
only_cme,72,1000000.0,0.1,0.2199,0.2221,0.2108,0.2246
only_cme,72,1000000.0,0.01,0.2095,0.1589,0.2035,0.164
only_cme,72,1000000.0,0.07,0.1945,0.2001,0.1867,0.1981
only_cme,72,1000000.0,0.001,0.3067,0.136,0.2769,0.1199
only_cme,72,1000000.0,0.005,0.195,0.1316,0.1898,0.1325
only_cme,72,1000000.0,0.0001,0.3324,0.1882,0.2651,0.1556
only_cme,72,10000000.0,1.0,0.084,0.1548,0.0924,0.1732
only_cme,72,10000000.0,0.1,0.2199,0.2221,0.2108,0.2246
only_cme,72,10000000.0,0.01,0.2095,0.1589,0.2035,0.164
only_cme,72,10000000.0,0.07,0.1945,0.2001,0.1867,0.1981
only_cme,72,10000000.0,0.001,0.2641,0.1625,0.2428,0.1559
only_cme,72,10000000.0,0.005,0.2193,0.1057,0.2132,0.1131
only_cme,72,10000000.0,0.0001,0.2763,0.1796,0.2383,0.1622
only_flares,84,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,84,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,84,0.1,1.0,0.0376,0.0396,0.0386,0.0406
only_flares,84,0.1,0.1,0.1703,0.1399,0.1658,0.1377
only_flares,84,0.1,0.01,0.1423,0.0708,0.1384,0.0692
only_flares,84,0.1,0.07,0.1465,0.1034,0.1426,0.1016
only_flares,84,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,84,0.1,0.005,0.139,0.0955,0.1356,0.0934
only_flares,84,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,84,1.0,1.0,0.3152,0.1256,0.3136,0.1258
only_flares,84,1.0,0.1,0.2166,0.1106,0.2159,0.1099
only_flares,84,1.0,0.01,0.1595,0.1302,0.1566,0.1281
only_flares,84,1.0,0.07,0.1688,0.1221,0.1677,0.1214
only_flares,84,1.0,0.001,0.1415,0.0602,0.138,0.0586
only_flares,84,1.0,0.005,0.1202,0.0995,0.1171,0.0982
only_flares,84,1.0,0.0001,0.0,0.0,0.0,0.0
only_flares,84,10.0,1.0,0.2901,0.1776,0.2898,0.1779
only_flares,84,10.0,0.1,0.2389,0.1218,0.2392,0.1227
only_flares,84,10.0,0.01,0.1849,0.1481,0.183,0.1464
only_flares,84,10.0,0.07,0.2887,0.1155,0.2888,0.1154
only_flares,84,10.0,0.001,0.1253,0.13,0.1224,0.1279
only_flares,84,10.0,0.005,0.1899,0.1311,0.187,0.1288
only_flares,84,10.0,0.0001,0.1415,0.0602,0.138,0.0586
only_flares,84,100.0,1.0,0.2848,0.1884,0.2844,0.1884
only_flares,84,100.0,0.1,0.2476,0.1352,0.2486,0.1373
only_flares,84,100.0,0.01,0.2349,0.1425,0.2345,0.142
only_flares,84,100.0,0.07,0.2216,0.154,0.2228,0.1557
only_flares,84,100.0,0.001,0.228,0.1569,0.2251,0.1547
only_flares,84,100.0,0.005,0.2074,0.104,0.2063,0.1029
only_flares,84,100.0,0.0001,0.1443,0.1281,0.1411,0.1258
only_flares,84,1000.0,1.0,0.2851,0.1872,0.2846,0.1871
only_flares,84,1000.0,0.1,0.2531,0.1473,0.2536,0.1481
only_flares,84,1000.0,0.01,0.3326,0.1644,0.3335,0.1655
only_flares,84,1000.0,0.07,0.3235,0.1376,0.324,0.1393
only_flares,84,1000.0,0.001,0.2272,0.1117,0.2259,0.1101
only_flares,84,1000.0,0.005,0.2877,0.1698,0.2884,0.1702
only_flares,84,1000.0,0.0001,0.1721,0.1357,0.1699,0.1339
only_flares,84,10000.0,1.0,0.2851,0.1872,0.2846,0.1871
only_flares,84,10000.0,0.1,0.2516,0.1724,0.2525,0.173
only_flares,84,10000.0,0.01,0.2373,0.1951,0.238,0.1957
only_flares,84,10000.0,0.07,0.2867,0.1519,0.2875,0.1525
only_flares,84,10000.0,0.001,0.2883,0.1649,0.2883,0.1644
only_flares,84,10000.0,0.005,0.2973,0.1572,0.2982,0.158
only_flares,84,10000.0,0.0001,0.2332,0.1687,0.2312,0.1671
only_flares,84,100000.0,1.0,0.2851,0.1872,0.2846,0.1871
only_flares,84,100000.0,0.1,0.2516,0.1724,0.2525,0.173
only_flares,84,100000.0,0.01,0.2632,0.153,0.2634,0.1535
only_flares,84,100000.0,0.07,0.2759,0.1615,0.277,0.1622
only_flares,84,100000.0,0.001,0.2872,0.1326,0.2881,0.1335
only_flares,84,100000.0,0.005,0.2573,0.1857,0.2579,0.1863
only_flares,84,100000.0,0.0001,0.2648,0.1584,0.2642,0.1577
only_flares,84,1000000.0,1.0,0.2851,0.1872,0.2846,0.1871
only_flares,84,1000000.0,0.1,0.2516,0.1724,0.2525,0.173
only_flares,84,1000000.0,0.01,0.243,0.193,0.2437,0.1941
only_flares,84,1000000.0,0.07,0.2759,0.1615,0.277,0.1622
only_flares,84,1000000.0,0.001,0.2467,0.1831,0.2475,0.1835
only_flares,84,1000000.0,0.005,0.243,0.1642,0.2433,0.1649
only_flares,84,1000000.0,0.0001,0.2647,0.137,0.2643,0.1364
only_flares,84,10000000.0,1.0,0.2851,0.1872,0.2846,0.1871
only_flares,84,10000000.0,0.1,0.2516,0.1724,0.2525,0.173
only_flares,84,10000000.0,0.01,0.2342,0.2044,0.2345,0.205
only_flares,84,10000000.0,0.07,0.2759,0.1615,0.277,0.1622
only_flares,84,10000000.0,0.001,0.2667,0.1945,0.2669,0.1949
only_flares,84,10000000.0,0.005,0.1777,0.2024,0.1784,0.2032
only_flares,84,10000000.0,0.0001,0.2848,0.1908,0.2838,0.1888
flare_linked,84,0.001,1.0,0.15,0.1551,0.1024,0.1349
flare_linked,84,0.001,0.1,0.1533,0.1809,0.098,0.1176
flare_linked,84,0.001,0.01,0.1533,0.1586,0.0989,0.1041
flare_linked,84,0.001,0.07,0.14,0.1825,0.0905,0.1236
flare_linked,84,0.001,0.001,0.0567,0.162,0.0375,0.1139
flare_linked,84,0.001,0.005,0.1433,0.1777,0.0947,0.1249
flare_linked,84,0.001,0.0001,0.08,0.1648,0.0566,0.1161
flare_linked,84,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,84,0.1,1.0,0.15,0.1551,0.1024,0.1349
flare_linked,84,0.1,0.1,0.15,0.1648,0.0979,0.1111
flare_linked,84,0.1,0.01,0.1533,0.1586,0.0989,0.1041
flare_linked,84,0.1,0.07,0.12,0.1634,0.0781,0.1126
flare_linked,84,0.1,0.001,0.0567,0.162,0.0375,0.1139
flare_linked,84,0.1,0.005,0.1433,0.1777,0.0947,0.1249
flare_linked,84,0.1,0.0001,0.08,0.1648,0.0566,0.1161
flare_linked,84,1.0,1.0,0.0433,0.135,0.0469,0.154
flare_linked,84,1.0,0.1,0.1067,0.1143,0.0828,0.086
flare_linked,84,1.0,0.01,0.1033,0.1433,0.0624,0.0895
flare_linked,84,1.0,0.07,0.0933,0.0975,0.0732,0.075
flare_linked,84,1.0,0.001,0.06,0.1555,0.0395,0.1103
flare_linked,84,1.0,0.005,0.14,0.1373,0.087,0.0866
flare_linked,84,1.0,0.0001,0.08,0.1648,0.0566,0.1161
flare_linked,84,10.0,1.0,0.0467,0.0968,0.0552,0.1184
flare_linked,84,10.0,0.1,0.13,0.0948,0.1166,0.0815
flare_linked,84,10.0,0.01,0.1867,0.1565,0.1532,0.1209
flare_linked,84,10.0,0.07,0.1933,0.1114,0.1694,0.0909
flare_linked,84,10.0,0.001,0.1267,0.1365,0.0781,0.0863
flare_linked,84,10.0,0.005,0.1633,0.1312,0.1127,0.0854
flare_linked,84,10.0,0.0001,0.0767,0.1719,0.0529,0.1241
flare_linked,84,100.0,1.0,0.04,0.1041,0.0475,0.1267
flare_linked,84,100.0,0.1,0.11,0.0989,0.1068,0.0943
flare_linked,84,100.0,0.01,0.13,0.1616,0.1105,0.1323
flare_linked,84,100.0,0.07,0.1133,0.1118,0.1114,0.1098
flare_linked,84,100.0,0.001,0.18,0.1551,0.1229,0.1049
flare_linked,84,100.0,0.005,0.1667,0.1247,0.1408,0.1001
flare_linked,84,100.0,0.0001,0.1433,0.1446,0.0906,0.0919
flare_linked,84,1000.0,1.0,0.04,0.1041,0.0475,0.1267
flare_linked,84,1000.0,0.1,0.0567,0.0989,0.0574,0.0978
flare_linked,84,1000.0,0.01,0.1467,0.0686,0.1294,0.0607
flare_linked,84,1000.0,0.07,0.0567,0.0989,0.0607,0.1021
flare_linked,84,1000.0,0.001,0.1967,0.1531,0.1655,0.1292
flare_linked,84,1000.0,0.005,0.2,0.1535,0.1711,0.1278
flare_linked,84,1000.0,0.0001,0.1633,0.1242,0.106,0.079
flare_linked,84,10000.0,1.0,0.04,0.1041,0.0475,0.1267
flare_linked,84,10000.0,0.1,-0.0133,0.1204,-0.0188,0.1246
flare_linked,84,10000.0,0.01,0.0967,0.1329,0.0949,0.1292
flare_linked,84,10000.0,0.07,0.0033,0.1242,-0.0002,0.1346
flare_linked,84,10000.0,0.001,0.1867,0.1258,0.1575,0.1032
flare_linked,84,10000.0,0.005,0.12,0.06,0.1083,0.0535
flare_linked,84,10000.0,0.0001,0.1667,0.1033,0.1214,0.0743
flare_linked,84,100000.0,1.0,0.04,0.1041,0.0475,0.1267
flare_linked,84,100000.0,0.1,-0.0133,0.1204,-0.0188,0.1246
flare_linked,84,100000.0,0.01,0.0933,0.1209,0.0954,0.1178
flare_linked,84,100000.0,0.07,0.0,0.1333,-0.0061,0.1398
flare_linked,84,100000.0,0.001,0.1667,0.1556,0.1458,0.1365
flare_linked,84,100000.0,0.005,0.0867,0.1035,0.0846,0.104
flare_linked,84,100000.0,0.0001,0.1767,0.123,0.1455,0.0991
flare_linked,84,1000000.0,1.0,0.04,0.1041,0.0475,0.1267
flare_linked,84,1000000.0,0.1,-0.0133,0.1204,-0.0188,0.1246
flare_linked,84,1000000.0,0.01,0.0233,0.1274,0.0258,0.1183
flare_linked,84,1000000.0,0.07,0.0,0.1333,-0.0061,0.1398
flare_linked,84,1000000.0,0.001,0.0667,0.1374,0.0625,0.1234
flare_linked,84,1000000.0,0.005,0.0733,0.1781,0.0761,0.1662
flare_linked,84,1000000.0,0.0001,0.1667,0.1183,0.1444,0.1026
flare_linked,84,10000000.0,1.0,0.04,0.1041,0.0475,0.1267
flare_linked,84,10000000.0,0.1,-0.0133,0.1204,-0.0188,0.1246
flare_linked,84,10000000.0,0.01,0.0333,0.1556,0.0336,0.1418
flare_linked,84,10000000.0,0.07,0.0,0.1333,-0.0061,0.1398
flare_linked,84,10000000.0,0.001,0.0533,0.1681,0.0548,0.1571
flare_linked,84,10000000.0,0.005,0.02,0.147,0.0242,0.1272
flare_linked,84,10000000.0,0.0001,0.2,0.1145,0.1675,0.1018
only_cme,84,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,84,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,84,0.1,1.0,0.0131,0.0161,0.0063,0.0078
only_cme,84,0.1,0.1,0.2402,0.13,0.1621,0.0881
only_cme,84,0.1,0.01,0.1768,0.0965,0.1124,0.0642
only_cme,84,0.1,0.07,0.237,0.1281,0.1602,0.0876
only_cme,84,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,84,0.1,0.005,0.2314,0.0781,0.1456,0.0533
only_cme,84,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,84,1.0,1.0,0.1468,0.1295,0.1595,0.1344
only_cme,84,1.0,0.1,0.2792,0.1032,0.2151,0.0865
only_cme,84,1.0,0.01,0.2324,0.1179,0.1552,0.0804
only_cme,84,1.0,0.07,0.2572,0.1496,0.1919,0.1095
only_cme,84,1.0,0.001,0.2135,0.0762,0.1299,0.049
only_cme,84,1.0,0.005,0.2106,0.1154,0.1344,0.0757
only_cme,84,1.0,0.0001,0.0,0.0,0.0,0.0
only_cme,84,10.0,1.0,0.0894,0.089,0.1042,0.0991
only_cme,84,10.0,0.1,0.1821,0.1079,0.1547,0.103
only_cme,84,10.0,0.01,0.2541,0.1209,0.1797,0.0806
only_cme,84,10.0,0.07,0.18,0.0902,0.1494,0.0874
only_cme,84,10.0,0.001,0.2331,0.1249,0.1527,0.085
only_cme,84,10.0,0.005,0.2437,0.1407,0.1674,0.0943
only_cme,84,10.0,0.0001,0.207,0.0733,0.1256,0.0479
only_cme,84,100.0,1.0,0.0716,0.1108,0.0843,0.1189
only_cme,84,100.0,0.1,0.2127,0.1303,0.2011,0.119
only_cme,84,100.0,0.01,0.2756,0.1243,0.2134,0.0891
only_cme,84,100.0,0.07,0.1802,0.0894,0.1675,0.0842
only_cme,84,100.0,0.001,0.2418,0.1346,0.1687,0.0903
only_cme,84,100.0,0.005,0.2867,0.1608,0.2204,0.125
only_cme,84,100.0,0.0001,0.2312,0.1235,0.1502,0.0848
only_cme,84,1000.0,1.0,0.0927,0.0899,0.1081,0.0998
only_cme,84,1000.0,0.1,0.2509,0.1156,0.2408,0.1024
only_cme,84,1000.0,0.01,0.1852,0.1055,0.1581,0.0926
only_cme,84,1000.0,0.07,0.2428,0.1381,0.2318,0.1323
only_cme,84,1000.0,0.001,0.3111,0.1487,0.2382,0.1084
only_cme,84,1000.0,0.005,0.2021,0.1224,0.1631,0.0994
only_cme,84,1000.0,0.0001,0.2635,0.1189,0.1876,0.0848
only_cme,84,10000.0,1.0,0.0927,0.0899,0.1081,0.0998
only_cme,84,10000.0,0.1,0.253,0.13,0.2455,0.1245
only_cme,84,10000.0,0.01,0.1765,0.0955,0.1699,0.0928
only_cme,84,10000.0,0.07,0.2567,0.1343,0.2427,0.1206
only_cme,84,10000.0,0.001,0.2231,0.138,0.1759,0.1096
only_cme,84,10000.0,0.005,0.2435,0.1562,0.2088,0.1294
only_cme,84,10000.0,0.0001,0.2515,0.1373,0.1874,0.1038
